"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ervid"
"5992",0.946033498599168,-0.522631200832509,0.841337101395573,-0.621191196686312,0.534473830964703,NA,"5992"
"5994",0.88332926884094,-0.633240437285343,0.83878731723464,-0.754947558545646,0.450280448400406,NA,"5994"
"5993",0.810928494334862,-0.871731982971667,0.884070316729734,-0.986043719006755,0.324111659696078,NA,"5993"
"5996",1.51048504696061,-0.735794322183187,0.840224905126531,-0.875711155065539,0.381187079523072,NA,"5996"
"5997",0.863501370952403,-0.413705544739601,0.944627520487068,-0.437956269288329,0.661417984385708,NA,"5997"
"5998",1.06024928493794,0.660562942908509,0.747787488548181,0.883356505724618,0.377043682772431,NA,"5998"
"5999",0.768221223657749,0.826085932044443,0.881353018684915,0.937292905942573,0.348607911054341,NA,"5999"
"6005",4.89005337141131,-0.524283093533472,0.332441033959931,-1.57707093883201,0.114779203202401,NA,"6005"
"6007",476.878364491362,-0.319383161059582,0.374562256725903,-0.852683780398354,0.393834687863337,0.629874682907257,"6007"
"6009",22.480598643683,-0.162824780405293,0.237655457336626,-0.685129566263908,0.493262164563287,0.709064361559725,"6009"
"6011",8.47737144162786,-0.379721342317271,0.386556607611371,-0.982317556705764,0.325943427833141,NA,"6011"
"6013",96.8037510168094,0.436478236448275,0.328867296437681,1.32721690838902,0.184436940739417,0.399196758440024,"6013"
"6015",32.7019680503177,0.498897191479551,0.167831010483354,2.97261626467435,0.00295273355877319,0.0281947909353375,"6015"
"6016",41.5198922302388,0.38187261363322,0.177428063391377,2.15226727009285,0.03137631008414,0.126289648088664,"6016"
"6022",29.2713336302068,0.618621759514511,0.308303495619666,2.00653501599496,0.0447991967084417,0.162691819625394,"6022"
"6024",3.2265691027339,-0.371431976585858,0.562454701881339,-0.660376694058145,0.509012124419032,NA,"6024"
"6025",4.6664375251827,0.0899636068548541,0.40469129840739,0.222301806855977,0.824078945626137,NA,"6025"
"6026",5.33521601671993,-0.223729870012272,0.382576182839749,-0.584798218100228,0.558683402652648,NA,"6026"
"6028",10.2427360142257,0.0748920473179428,0.397684687762002,0.188320168270504,0.850625676204143,NA,"6028"
"6029",1.59588628363817,-0.68768181006155,0.816063081797902,-0.842682171758696,0.399406220662209,NA,"6029"
"6033",718.317777119184,0.657864707406977,0.180024597563693,3.65430455787702,0.000257880013688948,0.00623136988696089,"6033"
"6032",483.798175936906,0.700507346322294,0.202354593998556,3.46178128442832,0.000536613046431775,0.00950120914131283,"6032"
"6034",377.68951694311,0.34899161384606,0.397830023441283,0.877237999352678,0.380357380419244,0.614423460677241,"6034"
"6035",315.574641787122,-0.146637304095864,0.369268148025716,-0.397102498224818,0.691291877766276,0.856138402464388,"6035"
"6036",5.63226574242234,0.537826970834152,0.453985565245261,1.18467857131888,0.236144558104496,NA,"6036"
"6056",67.1475112824928,-0.210940344008098,0.203849202559969,-1.03478621137133,0.300768763746159,0.542057137646996,"6056"
"6062",2683.24407393862,-0.352407345713615,0.126183543848529,-2.79281540972288,0.00522514996147886,0.0428097592466673,"6062"
"6061",346.416685947817,0.110763186256815,0.0861012302655638,1.28642977475683,0.198293112634423,0.412825747424252,"6061"
"6067",108.019184917492,0.348169203857667,0.341722664870525,1.01886482709476,0.308267143967711,0.55145566865335,"6067"
"6068",127.593147982499,0.0998748714889551,0.304163317978541,0.328359356916278,0.742639969343671,0.882451195934609,"6068"
"W-4",259.601426916178,-0.0268282059269773,0.173456184798234,-0.154668488518782,0.877082673515073,0.956277497308759,"W-4"
"K-10",99.1283357938945,-0.177016993064001,0.182994513973981,-0.967334972070092,0.333376606346306,0.56697500304671,"K-10"
"6072",511.191214530537,0.53735772888293,0.192425084280864,2.79255550746492,0.00522934947319539,0.0428097592466673,"6072"
"6073",793.458407352651,-0.111035384611321,0.0923361943770885,-1.20251203074135,0.22916520775778,0.453634407159867,"6073"
"6074",121.040604877803,0.128829084136077,0.289292955714266,0.445323958262297,0.656085656381194,0.831730635254899,"6074"
"6075",3.63298656378257,-0.0426312122309484,0.46169343056009,-0.0923366229821196,0.926430591714428,NA,"6075"
"6076",2.91479342449265,-0.975139004468068,0.567852150818072,-1.7172410161047,0.0859351442007209,NA,"6076"
"6078",27.5530380541014,0.472945054993238,0.263497108175569,1.79487759189415,0.0726732048536639,0.218153342242825,"6078"
"6080",10.3224360295971,0.187791462739876,0.27804075237342,0.675409849588037,0.499415409436404,NA,"6080"
"K-21",25.26101329681,0.312176451417181,0.309648939024112,1.00816250945679,0.313376452707028,0.552144958086035,"K-21"
"6081",8.91106740745192,-0.114398377530477,0.268639028220518,-0.425844220358667,0.670221362291243,NA,"6081"
"6083",29.2172667840885,0.0569199551798939,0.224563202830093,0.253469644458893,0.799905315619563,0.911788840795511,"6083"
"6084",207.35079132986,-0.190557573968728,0.182849857787819,-1.04215325225931,0.29734063262319,0.539380409035034,"6084"
"6085",7.50210394197663,0.141921681802286,0.292190473538916,0.485716320875821,0.627168310395259,NA,"6085"
"6086",5.90709618614023,0.107018639274765,0.322581951465892,0.33175643828939,0.740073180207849,NA,"6086"
"6087",6.98732302876746,-0.0148946210092066,0.313350495252326,-0.0475334209930406,0.962088094329738,NA,"6087"
"6088",51.7160769047175,-0.0267593065130479,0.339242682753257,-0.0788795392604264,0.937128437829178,0.984396888669219,"6088"
"K-66",3.31381303201754,0.106285665997602,0.488154306429333,0.217729649411559,0.827639760942816,NA,"K-66"
"6091",460.599821277433,0.0694412191849957,0.143998386369843,0.48223609260901,0.629638240029564,0.819717708717735,"6091"
"6092",73.4179575585341,0.545198183990036,0.245208348686541,2.22340791783962,0.0261883062825744,0.117200961589025,"6092"
"6094",137.298550432307,-0.980849248247936,0.3438392297636,-2.85263915034448,0.00433578250951365,0.0380760536744562,"6094"
"6095",126.20796875972,-0.804268185648988,0.369026261152951,-2.17943347212258,0.0292994818363101,0.121379084836557,"6095"
